,Leg,Leg Value,Throw-in,Value Home,Value Away,Throw Home,Throw Away,Player Home,Player Away,Prev Leg Value,Home Score,Away Score,Prev Home Score,Prev Away Score,Leg Winner,First
2474,6,1-0,VERLORENER ANWURF Away,87,141,0,80,van Gerwen M.,Clayton J.,6-3,1,0,6,3,Draw,False
2475,7,1-0,VERLORENER ANWURF Away,32,141,55,0,van Gerwen M.,Clayton J.,6-3,1,0,6,3,Draw,False
2476,8,1-0,VERLORENER ANWURF Away,32,32,0,109,van Gerwen M.,Clayton J.,6-3,1,0,6,3,Draw,False
2477,0,2-0,,462,501,39,0,van Gerwen M.,Clayton J.,1-0,2,0,1,0,Home,True
2478,1,2-0,,462,401,0,100,van Gerwen M.,Clayton J.,1-0,2,0,1,0,Home,False
2479,2,2-0,,378,401,84,0,van Gerwen M.,Clayton J.,1-0,2,0,1,0,Home,False
2480,3,2-0,,378,324,0,77,van Gerwen M.,Clayton J.,1-0,2,0,1,0,Home,False
2481,4,2-0,,198,324,180,0,van Gerwen M.,Clayton J.,1-0,2,0,1,0,Home,False
2482,5,2-0,,198,264,0,60,van Gerwen M.,Clayton J.,1-0,2,0,1,0,Home,False
2483,6,2-0,,138,264,60,0,van Gerwen M.,Clayton J.,1-0,2,0,1,0,Home,False
2484,7,2-0,,138,179,0,85,van Gerwen M.,Clayton J.,1-0,2,0,1,0,Home,False
2485,8,2-0,,24,179,114,0,van Gerwen M.,Clayton J.,1-0,2,0,1,0,Home,False
2486,9,2-0,,24,80,0,99,van Gerwen M.,Clayton J.,3-2,2,0,3,2,Draw,False
2487,0,2-1,,501,321,0,180,van Gerwen M.,Clayton J.,2-0,2,1,2,0,Away,True
2488,1,2-1,,417,321,84,0,van Gerwen M.,Clayton J.,2-0,2,1,2,0,Away,False
2489,2,2-1,,417,221,0,100,van Gerwen M.,Clayton J.,2-0,2,1,2,0,Away,False
2490,3,2-1,,363,221,54,0,van Gerwen M.,Clayton J.,2-0,2,1,2,0,Away,False
2491,4,2-1,,363,121,0,100,van Gerwen M.,Clayton J.,2-0,2,1,2,0,Away,False
2492,5,2-1,,318,121,45,0,van Gerwen M.,Clayton J.,2-0,2,1,2,0,Away,False
2493,6,2-1,,318,38,0,83,van Gerwen M.,Clayton J.,2-0,2,1,2,0,Away,False
2494,7,2-1,,233,38,85,0,van Gerwen M.,Clayton J.,2-0,2,1,2,0,Away,False
2495,8,2-1,,233,32,0,6,van Gerwen M.,Clayton J.,2-0,2,1,2,0,Away,False
2496,9,2-1,,110,32,123,0,van Gerwen M.,Clayton J.,2-0,2,1,2,0,Away,False
2497,10,2-1,,110,16,0,16,van Gerwen M.,Clayton J.,3-2,2,1,3,2,Draw,False
2498,11,2-1,,18,16,92,0,van Gerwen M.,Clayton J.,2-1,2,1,2,1,Draw,False
2499,0,2-2,VERLORENER ANWURF Home,443,501,58,0,van Gerwen M.,Clayton J.,2-1,2,2,2,1,Away,True
2500,1,2-2,VERLORENER ANWURF Home,443,442,0,59,van Gerwen M.,Clayton J.,2-1,2,2,2,1,Away,False
2501,2,2-2,VERLORENER ANWURF Home,344,442,99,0,van Gerwen M.,Clayton J.,2-1,2,2,2,1,Away,False
2502,3,2-2,VERLORENER ANWURF Home,344,357,0,85,van Gerwen M.,Clayton J.,2-1,2,2,2,1,Away,False
2503,4,2-2,VERLORENER ANWURF Home,284,357,60,0,van Gerwen M.,Clayton J.,2-1,2,2,2,1,Away,False
2504,5,2-2,VERLORENER ANWURF Home,284,257,0,100,van Gerwen M.,Clayton J.,2-1,2,2,2,1,Away,False
2505,6,2-2,VERLORENER ANWURF Home,203,257,81,0,van Gerwen M.,Clayton J.,2-1,2,2,2,1,Away,False
2506,7,2-2,VERLORENER ANWURF Home,203,117,0,140,van Gerwen M.,Clayton J.,2-1,2,2,2,1,Away,False
2507,8,2-2,VERLORENER ANWURF Home,105,117,98,0,van Gerwen M.,Clayton J.,2-1,2,2,2,1,Away,False
2508,9,2-2,VERLORENER ANWURF Home,105,40,0,77,van Gerwen M.,Clayton J.,2-1,2,2,2,1,Away,False
2509,10,2-2,VERLORENER ANWURF Home,56,40,49,0,van Gerwen M.,Clayton J.,2-1,2,2,2,1,Away,False
2510,0,2-3,,501,376,0,125,van Gerwen M.,Clayton J.,2-2,2,3,2,2,Away,True
2511,1,2-3,,367,376,134,0,van Gerwen M.,Clayton J.,2-2,2,3,2,2,Away,False
2512,2,2-3,,367,321,0,55,van Gerwen M.,Clayton J.,2-2,2,3,2,2,Away,False
2513,3,2-3,,310,321,57,0,van Gerwen M.,Clayton J.,2-2,2,3,2,2,Away,False
2514,4,2-3,,310,221,0,100,van Gerwen M.,Clayton J.,2-2,2,3,2,2,Away,False
2515,5,2-3,,210,221,100,0,van Gerwen M.,Clayton J.,2-2,2,3,2,2,Away,False
2516,6,2-3,,210,126,0,95,van Gerwen M.,Clayton J.,2-2,2,3,2,2,Away,False
2517,7,2-3,,152,126,58,0,van Gerwen M.,Clayton J.,2-2,2,3,2,2,Away,False
2518,0,3-3,,361,501,140,0,van Gerwen M.,Clayton J.,2-3,3,3,2,3,Home,True
2519,1,3-3,,361,416,0,85,van Gerwen M.,Clayton J.,2-3,3,3,2,3,Home,False
2520,2,3-3,,221,416,140,0,van Gerwen M.,Clayton J.,2-3,3,3,2,3,Home,False
2521,3,3-3,,221,321,0,95,van Gerwen M.,Clayton J.,2-3,3,3,2,3,Home,False
2522,4,3-3,,121,321,100,0,van Gerwen M.,Clayton J.,2-3,3,3,2,3,Home,False
2523,5,3-3,,121,276,0,45,van Gerwen M.,Clayton J.,2-3,3,3,2,3,Home,False
2524,6,3-3,,40,276,81,0,van Gerwen M.,Clayton J.,2-3,3,3,2,3,Home,False
2525,7,3-3,,40,96,0,180,van Gerwen M.,Clayton J.,2-3,3,3,2,3,Home,False
2526,0,4-3,VERLORENER ANWURF Away,501,405,0,96,van Gerwen M.,Clayton J.,3-3,4,3,3,3,Home,True
2527,1,4-3,VERLORENER ANWURF Away,361,405,140,0,van Gerwen M.,Clayton J.,3-3,4,3,3,3,Home,False
2528,2,4-3,VERLORENER ANWURF Away,361,345,0,60,van Gerwen M.,Clayton J.,3-3,4,3,3,3,Home,False
2529,3,4-3,VERLORENER ANWURF Away,265,345,96,0,van Gerwen M.,Clayton J.,3-3,4,3,3,3,Home,False
2530,4,4-3,VERLORENER ANWURF Away,265,245,0,100,van Gerwen M.,Clayton J.,3-3,4,3,3,3,Home,False
2531,5,4-3,VERLORENER ANWURF Away,170,245,95,0,van Gerwen M.,Clayton J.,3-3,4,3,3,3,Home,False
2532,6,4-3,VERLORENER ANWURF Away,170,68,0,177,van Gerwen M.,Clayton J.,3-3,4,3,3,3,Home,False
2533,7,4-3,VERLORENER ANWURF Away,72,68,98,0,van Gerwen M.,Clayton J.,3-3,4,3,3,3,Home,False
2534,8,4-3,VERLORENER ANWURF Away,72,32,0,36,van Gerwen M.,Clayton J.,2-2,4,3,2,2,Home,False
2535,0,5-3,,420,501,81,0,van Gerwen M.,Clayton J.,4-3,5,3,4,3,Home,True
2536,1,5-3,,420,401,0,100,van Gerwen M.,Clayton J.,4-3,5,3,4,3,Home,False
2537,2,5-3,,320,401,100,0,van Gerwen M.,Clayton J.,4-3,5,3,4,3,Home,False
2538,3,5-3,,320,301,0,100,van Gerwen M.,Clayton J.,4-3,5,3,4,3,Home,False
2539,4,5-3,,240,301,80,0,van Gerwen M.,Clayton J.,4-3,5,3,4,3,Home,False
2540,5,5-3,,240,276,0,25,van Gerwen M.,Clayton J.,4-3,5,3,4,3,Home,False
2541,6,5-3,,150,276,90,0,van Gerwen M.,Clayton J.,4-3,5,3,4,3,Home,False
2542,7,5-3,,150,176,0,100,van Gerwen M.,Clayton J.,4-3,5,3,4,3,Home,False
2543,8,5-3,,12,176,138,0,van Gerwen M.,Clayton J.,4-3,5,3,4,3,Home,False
2544,9,5-3,,12,131,0,45,van Gerwen M.,Clayton J.,2-2,5,3,2,2,Home,False
2545,0,5-4,,501,416,0,85,van Gerwen M.,Clayton J.,5-3,5,4,5,3,Away,True
2546,1,5-4,,442,416,59,0,van Gerwen M.,Clayton J.,5-3,5,4,5,3,Away,False
2547,2,5-4,,442,319,0,97,van Gerwen M.,Clayton J.,5-3,5,4,5,3,Away,False
2548,3,5-4,,402,319,40,0,van Gerwen M.,Clayton J.,5-3,5,4,5,3,Away,False
2549,4,5-4,,402,219,0,100,van Gerwen M.,Clayton J.,5-3,5,4,5,3,Away,False
2550,5,5-4,,268,219,134,0,van Gerwen M.,Clayton J.,5-3,5,4,5,3,Away,False
2551,6,5-4,,268,160,0,59,van Gerwen M.,Clayton J.,5-3,5,4,5,3,Away,False
2552,7,5-4,,172,160,96,0,van Gerwen M.,Clayton J.,5-3,5,4,5,3,Away,False
2553,8,5-4,,172,76,0,84,van Gerwen M.,Clayton J.,5-3,5,4,5,3,Away,False
2554,9,5-4,,148,76,24,0,van Gerwen M.,Clayton J.,5-3,5,4,5,3,Away,False
2555,10,5-4,,148,20,0,56,van Gerwen M.,Clayton J.,2-2,5,4,2,2,Home,False
2556,11,5-4,,126,20,22,0,van Gerwen M.,Clayton J.,2-1,5,4,2,1,Home,False
2557,0,6-4,,321,501,180,0,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,True
2558,1,6-4,,321,460,0,41,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,False
2559,2,6-4,,296,460,25,0,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,False
2560,3,6-4,,296,364,0,96,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,False
2561,4,6-4,,196,364,100,0,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,False
2562,5,6-4,,196,264,0,100,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,False
2563,6,6-4,,136,264,60,0,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,False
2564,7,6-4,,136,204,0,60,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,False
2565,8,6-4,,40,204,96,0,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,False
2566,9,6-4,,40,104,0,100,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,False
2567,10,6-4,,20,104,20,0,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,False
2568,11,6-4,,20,16,0,88,van Gerwen M.,Clayton J.,5-4,6,4,5,4,Home,False
2569,0,1-0,,361,501,140,0,Littler L.,Smith R.,6-4,1,0,6,4,Draw,True
2570,1,1-0,,361,405,0,96,Littler L.,Smith R.,6-4,1,0,6,4,Draw,False
2571,2,1-0,,221,405,140,0,Littler L.,Smith R.,6-4,1,0,6,4,Draw,False
2572,3,1-0,,221,305,0,100,Littler L.,Smith R.,6-4,1,0,6,4,Draw,False
2573,4,1-0,,41,305,180,0,Littler L.,Smith R.,6-4,1,0,6,4,Draw,False
2574,5,1-0,,41,248,0,57,Littler L.,Smith R.,6-4,1,0,6,4,Draw,False
2575,6,1-0,,10,248,31,0,Littler L.,Smith R.,6-4,1,0,6,4,Draw,False
2576,7,1-0,,10,108,0,140,Littler L.,Smith R.,6-4,1,0,6,4,Draw,False
2577,0,1-1,,501,401,0,100,Littler L.,Smith R.,1-0,1,1,1,0,Away,True
2578,1,1-1,,441,401,60,0,Littler L.,Smith R.,1-0,1,1,1,0,Away,False
2579,2,1-1,,441,317,0,84,Littler L.,Smith R.,1-0,1,1,1,0,Away,False
2580,3,1-1,,310,317,131,0,Littler L.,Smith R.,1-0,1,1,1,0,Away,False
2581,4,1-1,,310,217,0,100,Littler L.,Smith R.,1-0,1,1,1,0,Away,False
2582,5,1-1,,225,217,85,0,Littler L.,Smith R.,1-0,1,1,1,0,Away,False
2583,6,1-1,,225,122,0,95,Littler L.,Smith R.,1-0,1,1,1,0,Away,False
2584,7,1-1,,161,122,64,0,Littler L.,Smith R.,1-0,1,1,1,0,Away,False
2585,8,1-1,,161,25,0,97,Littler L.,Smith R.,6-4,1,1,6,4,Draw,False
2586,9,1-1,,148,25,13,0,Littler L.,Smith R.,6-4,1,1,6,4,Draw,False
2587,0,1-2,VERLORENER ANWURF Home,402,501,99,0,Littler L.,Smith R.,1-1,1,2,1,1,Away,True
2588,1,1-2,VERLORENER ANWURF Home,402,442,0,59,Littler L.,Smith R.,1-1,1,2,1,1,Away,False
2589,2,1-2,VERLORENER ANWURF Home,304,442,98,0,Littler L.,Smith R.,1-1,1,2,1,1,Away,False
2590,3,1-2,VERLORENER ANWURF Home,304,262,0,180,Littler L.,Smith R.,1-1,1,2,1,1,Away,False
2591,4,1-2,VERLORENER ANWURF Home,247,262,57,0,Littler L.,Smith R.,1-1,1,2,1,1,Away,False
2592,5,1-2,VERLORENER ANWURF Home,247,221,0,41,Littler L.,Smith R.,1-1,1,2,1,1,Away,False
2593,6,1-2,VERLORENER ANWURF Home,191,221,56,0,Littler L.,Smith R.,1-1,1,2,1,1,Away,False
2594,7,1-2,VERLORENER ANWURF Home,191,86,0,135,Littler L.,Smith R.,1-1,1,2,1,1,Away,False
2595,8,1-2,VERLORENER ANWURF Home,90,86,101,0,Littler L.,Smith R.,1-1,1,2,1,1,Away,False
2596,0,1-3,,501,402,0,99,Littler L.,Smith R.,1-2,1,3,1,2,Away,True
2597,1,1-3,,441,402,60,0,Littler L.,Smith R.,1-2,1,3,1,2,Away,False
2598,2,1-3,,441,356,0,46,Littler L.,Smith R.,1-2,1,3,1,2,Away,False
2599,3,1-3,,310,356,131,0,Littler L.,Smith R.,1-2,1,3,1,2,Away,False
2600,4,1-3,,310,296,0,60,Littler L.,Smith R.,1-2,1,3,1,2,Away,False
2601,5,1-3,,210,296,100,0,Littler L.,Smith R.,1-2,1,3,1,2,Away,False
2602,6,1-3,,210,116,0,180,Littler L.,Smith R.,1-2,1,3,1,2,Away,False
2603,7,1-3,,114,116,96,0,Littler L.,Smith R.,1-2,1,3,1,2,Away,False
2604,8,1-3,,114,20,0,96,Littler L.,Smith R.,1-2,1,3,1,2,Away,False
2605,9,1-3,,40,20,74,0,Littler L.,Smith R.,1-1,1,3,1,1,Away,False
2606,0,2-3,,405,501,96,0,Littler L.,Smith R.,1-3,2,3,1,3,Home,True
2607,1,2-3,,405,361,0,140,Littler L.,Smith R.,1-3,2,3,1,3,Home,False
2608,2,2-3,,270,361,135,0,Littler L.,Smith R.,1-3,2,3,1,3,Home,False
2609,3,2-3,,270,221,0,140,Littler L.,Smith R.,1-3,2,3,1,3,Home,False
2610,4,2-3,,90,221,180,0,Littler L.,Smith R.,1-3,2,3,1,3,Home,False
2611,5,2-3,,90,161,0,60,Littler L.,Smith R.,1-3,2,3,1,3,Home,False
2612,0,3-3,VERLORENER ANWURF Away,501,443,0,58,Littler L.,Smith R.,2-3,3,3,2,3,Home,True
2613,1,3-3,VERLORENER ANWURF Away,321,443,180,0,Littler L.,Smith R.,2-3,3,3,2,3,Home,False
2614,2,3-3,VERLORENER ANWURF Away,321,385,0,58,Littler L.,Smith R.,2-3,3,3,2,3,Home,False
2615,3,3-3,VERLORENER ANWURF Away,224,385,97,0,Littler L.,Smith R.,2-3,3,3,2,3,Home,False
2616,4,3-3,VERLORENER ANWURF Away,224,260,0,125,Littler L.,Smith R.,2-3,3,3,2,3,Home,False
2617,5,3-3,VERLORENER ANWURF Away,44,260,180,0,Littler L.,Smith R.,2-3,3,3,2,3,Home,False
2618,6,3-3,VERLORENER ANWURF Away,44,200,0,60,Littler L.,Smith R.,1-3,3,3,1,3,Home,False
2619,0,4-3,,321,501,180,0,Littler L.,Smith R.,3-3,4,3,3,3,Home,True
2620,1,4-3,,321,441,0,60,Littler L.,Smith R.,3-3,4,3,3,3,Home,False
2621,2,4-3,,221,441,100,0,Littler L.,Smith R.,3-3,4,3,3,3,Home,False
2622,3,4-3,,221,398,0,43,Littler L.,Smith R.,3-3,4,3,3,3,Home,False
2623,4,4-3,,125,398,96,0,Littler L.,Smith R.,3-3,4,3,3,3,Home,False
2624,5,4-3,,125,353,0,45,Littler L.,Smith R.,3-3,4,3,3,3,Home,False
2625,6,4-3,,20,353,105,0,Littler L.,Smith R.,3-3,4,3,3,3,Home,False
2626,7,4-3,,20,223,0,130,Littler L.,Smith R.,1-3,4,3,1,3,Home,False
2627,0,5-3,VERLORENER ANWURF Away,501,361,0,140,Littler L.,Smith R.,4-3,5,3,4,3,Home,True
2628,1,5-3,VERLORENER ANWURF Away,362,361,139,0,Littler L.,Smith R.,4-3,5,3,4,3,Home,False
2629,2,5-3,VERLORENER ANWURF Away,362,221,0,140,Littler L.,Smith R.,4-3,5,3,4,3,Home,False
2630,3,5-3,VERLORENER ANWURF Away,227,221,135,0,Littler L.,Smith R.,4-3,5,3,4,3,Home,False
2631,4,5-3,VERLORENER ANWURF Away,227,164,0,57,Littler L.,Smith R.,4-3,5,3,4,3,Home,False
2632,5,5-3,VERLORENER ANWURF Away,170,164,57,0,Littler L.,Smith R.,4-3,5,3,4,3,Home,False
2633,6,5-3,VERLORENER ANWURF Away,170,120,0,44,Littler L.,Smith R.,4-3,5,3,4,3,Home,False
2634,7,5-3,VERLORENER ANWURF Away,70,120,100,0,Littler L.,Smith R.,4-3,5,3,4,3,Home,False
2635,8,5-3,VERLORENER ANWURF Away,70,20,0,100,Littler L.,Smith R.,1-3,5,3,1,3,Home,False
2636,0,5-4,VERLORENER ANWURF Home,405,501,96,0,Littler L.,Smith R.,5-3,5,4,5,3,Away,True
2637,1,5-4,VERLORENER ANWURF Home,405,321,0,180,Littler L.,Smith R.,5-3,5,4,5,3,Away,False
2638,2,5-4,VERLORENER ANWURF Home,265,321,140,0,Littler L.,Smith R.,5-3,5,4,5,3,Away,False
2639,3,5-4,VERLORENER ANWURF Home,265,181,0,140,Littler L.,Smith R.,5-3,5,4,5,3,Away,False
2640,4,5-4,VERLORENER ANWURF Home,167,181,98,0,Littler L.,Smith R.,5-3,5,4,5,3,Away,False
2641,5,5-4,VERLORENER ANWURF Home,167,41,0,140,Littler L.,Smith R.,5-3,5,4,5,3,Away,False
2642,6,5-4,VERLORENER ANWURF Home,25,41,142,0,Littler L.,Smith R.,5-3,5,4,5,3,Away,False
2643,0,5-5,,501,418,0,83,Littler L.,Smith R.,5-4,5,5,5,4,Away,True
2644,1,5-5,,403,418,98,0,Littler L.,Smith R.,5-4,5,5,5,4,Away,False
2645,2,5-5,,403,278,0,140,Littler L.,Smith R.,5-4,5,5,5,4,Away,False
2646,3,5-5,,303,278,100,0,Littler L.,Smith R.,5-4,5,5,5,4,Away,False
2647,4,5-5,,303,181,0,97,Littler L.,Smith R.,5-4,5,5,5,4,Away,False
2648,5,5-5,,132,181,171,0,Littler L.,Smith R.,5-4,5,5,5,4,Away,False
2649,6,5-5,,132,47,0,134,Littler L.,Smith R.,5-4,5,5,5,4,Away,False
2650,7,5-5,,43,47,89,0,Littler L.,Smith R.,5-3,5,5,5,3,Away,False
2651,0,6-5,,442,501,59,0,Littler L.,Smith R.,5-5,6,5,5,5,Home,True
2652,1,6-5,,442,404,0,97,Littler L.,Smith R.,5-5,6,5,5,5,Home,False
2653,2,6-5,,342,404,100,0,Littler L.,Smith R.,5-5,6,5,5,5,Home,False
2654,3,6-5,,342,264,0,140,Littler L.,Smith R.,5-5,6,5,5,5,Home,False
2655,4,6-5,,282,264,60,0,Littler L.,Smith R.,5-5,6,5,5,5,Home,False
2656,5,6-5,,282,164,0,100,Littler L.,Smith R.,5-5,6,5,5,5,Home,False
2657,6,6-5,,142,164,140,0,Littler L.,Smith R.,5-5,6,5,5,5,Home,False
2658,7,6-5,,142,26,0,138,Littler L.,Smith R.,5-5,6,5,5,5,Home,False
2659,8,6-5,,51,26,91,0,Littler L.,Smith R.,5-3,6,5,5,3,Home,False
2660,9,6-5,,51,8,0,18,Littler L.,Smith R.,1-3,6,5,1,3,Home,False
2661,0,0-1,,501,361,0,140,Engstrom J.,van Barneveld R.,6-5,0,1,6,5,Draw,True
2662,1,0-1,,426,361,75,0,Engstrom J.,van Barneveld R.,6-5,0,1,6,5,Draw,False
2663,2,0-1,,426,181,0,180,Engstrom J.,van Barneveld R.,6-5,0,1,6,5,Draw,False
2664,3,0-1,,341,181,85,0,Engstrom J.,van Barneveld R.,6-5,0,1,6,5,Draw,False
2665,4,0-1,,341,54,0,127,Engstrom J.,van Barneveld R.,6-5,0,1,6,5,Draw,False
2666,5,0-1,,221,54,120,0,Engstrom J.,van Barneveld R.,6-5,0,1,6,5,Draw,False
2667,6,0-1,,221,20,0,34,Engstrom J.,van Barneveld R.,6-5,0,1,6,5,Draw,False
2668,7,0-1,,104,20,117,0,Engstrom J.,van Barneveld R.,6-5,0,1,6,5,Draw,False
2669,0,0-2,VERLORENER ANWURF Home,415,501,86,0,Engstrom J.,van Barneveld R.,0-1,0,2,0,1,Away,True
2670,1,0-2,VERLORENER ANWURF Home,415,361,0,140,Engstrom J.,van Barneveld R.,0-1,0,2,0,1,Away,False
2671,2,0-2,VERLORENER ANWURF Home,315,361,100,0,Engstrom J.,van Barneveld R.,0-1,0,2,0,1,Away,False
2672,3,0-2,VERLORENER ANWURF Home,315,261,0,100,Engstrom J.,van Barneveld R.,0-1,0,2,0,1,Away,False
2673,4,0-2,VERLORENER ANWURF Home,219,261,96,0,Engstrom J.,van Barneveld R.,0-1,0,2,0,1,Away,False
2674,5,0-2,VERLORENER ANWURF Home,219,121,0,140,Engstrom J.,van Barneveld R.,0-1,0,2,0,1,Away,False
2675,6,0-2,VERLORENER ANWURF Home,123,121,96,0,Engstrom J.,van Barneveld R.,0-1,0,2,0,1,Away,False
2676,7,0-2,VERLORENER ANWURF Home,123,67,0,54,Engstrom J.,van Barneveld R.,0-1,0,2,0,1,Away,False
2677,8,0-2,VERLORENER ANWURF Home,40,67,83,0,Engstrom J.,van Barneveld R.,6-5,0,2,6,5,Draw,False
2678,0,0-3,,501,410,0,91,Engstrom J.,van Barneveld R.,0-2,0,3,0,2,Away,True
2679,1,0-3,,401,410,100,0,Engstrom J.,van Barneveld R.,0-2,0,3,0,2,Away,False
2680,2,0-3,,401,350,0,60,Engstrom J.,van Barneveld R.,0-2,0,3,0,2,Away,False
2681,3,0-3,,364,350,37,0,Engstrom J.,van Barneveld R.,0-2,0,3,0,2,Away,False
2682,4,0-3,,364,170,0,180,Engstrom J.,van Barneveld R.,0-2,0,3,0,2,Away,False
2683,5,0-3,,264,170,100,0,Engstrom J.,van Barneveld R.,0-2,0,3,0,2,Away,False
2684,6,0-3,,264,74,0,96,Engstrom J.,van Barneveld R.,0-2,0,3,0,2,Away,False
2685,7,0-3,,124,74,140,0,Engstrom J.,van Barneveld R.,0-2,0,3,0,2,Away,False
2686,8,0-3,,124,20,0,54,Engstrom J.,van Barneveld R.,0-2,0,3,0,2,Away,False
2687,9,0-3,,25,20,99,0,Engstrom J.,van Barneveld R.,6-5,0,3,6,5,Draw,False
2688,0,0-4,VERLORENER ANWURF Home,444,501,57,0,Engstrom J.,van Barneveld R.,0-3,0,4,0,3,Away,True
2689,1,0-4,VERLORENER ANWURF Home,444,401,0,100,Engstrom J.,van Barneveld R.,0-3,0,4,0,3,Away,False
2690,2,0-4,VERLORENER ANWURF Home,401,401,43,0,Engstrom J.,van Barneveld R.,0-3,0,4,0,3,Away,False
2691,3,0-4,VERLORENER ANWURF Home,401,261,0,140,Engstrom J.,van Barneveld R.,0-3,0,4,0,3,Away,False
2692,4,0-4,VERLORENER ANWURF Home,318,261,83,0,Engstrom J.,van Barneveld R.,0-3,0,4,0,3,Away,False
2693,5,0-4,VERLORENER ANWURF Home,318,204,0,57,Engstrom J.,van Barneveld R.,0-3,0,4,0,3,Away,False
2694,6,0-4,VERLORENER ANWURF Home,220,204,98,0,Engstrom J.,van Barneveld R.,0-3,0,4,0,3,Away,False
2695,7,0-4,VERLORENER ANWURF Home,220,24,0,180,Engstrom J.,van Barneveld R.,0-3,0,4,0,3,Away,False
2696,8,0-4,VERLORENER ANWURF Home,120,24,100,0,Engstrom J.,van Barneveld R.,0-3,0,4,0,3,Away,False
2697,9,0-4,VERLORENER ANWURF Home,120,12,0,12,Engstrom J.,van Barneveld R.,0-3,0,4,0,3,Away,False
2698,10,0-4,VERLORENER ANWURF Home,60,12,60,0,Engstrom J.,van Barneveld R.,6-4,0,4,6,4,Draw,False
2699,0,0-5,,501,421,0,80,Engstrom J.,van Barneveld R.,0-4,0,5,0,4,Away,True
2700,1,0-5,,465,421,36,0,Engstrom J.,van Barneveld R.,0-4,0,5,0,4,Away,False
2701,2,0-5,,465,281,0,140,Engstrom J.,van Barneveld R.,0-4,0,5,0,4,Away,False
2702,3,0-5,,419,281,46,0,Engstrom J.,van Barneveld R.,0-4,0,5,0,4,Away,False
2703,4,0-5,,419,141,0,140,Engstrom J.,van Barneveld R.,0-4,0,5,0,4,Away,False
2704,5,0-5,,319,141,100,0,Engstrom J.,van Barneveld R.,0-4,0,5,0,4,Away,False
2705,6,0-5,,319,32,0,109,Engstrom J.,van Barneveld R.,0-4,0,5,0,4,Away,False
2706,7,0-5,,194,32,125,0,Engstrom J.,van Barneveld R.,0-4,0,5,0,4,Away,False
2707,0,0-6,VERLORENER ANWURF Home,454,501,47,0,Engstrom J.,van Barneveld R.,0-5,0,6,0,5,Away,True
2708,1,0-6,VERLORENER ANWURF Home,454,401,0,100,Engstrom J.,van Barneveld R.,0-5,0,6,0,5,Away,False
2709,2,0-6,VERLORENER ANWURF Home,359,401,95,0,Engstrom J.,van Barneveld R.,0-5,0,6,0,5,Away,False
2710,3,0-6,VERLORENER ANWURF Home,359,266,0,135,Engstrom J.,van Barneveld R.,0-5,0,6,0,5,Away,False
2711,4,0-6,VERLORENER ANWURF Home,263,266,96,0,Engstrom J.,van Barneveld R.,0-5,0,6,0,5,Away,False
2712,5,0-6,VERLORENER ANWURF Home,263,219,0,47,Engstrom J.,van Barneveld R.,0-5,0,6,0,5,Away,False
2713,6,0-6,VERLORENER ANWURF Home,170,219,93,0,Engstrom J.,van Barneveld R.,0-5,0,6,0,5,Away,False
2714,7,0-6,VERLORENER ANWURF Home,170,164,0,55,Engstrom J.,van Barneveld R.,0-5,0,6,0,5,Away,False
2715,8,0-6,VERLORENER ANWURF Home,111,164,59,0,Engstrom J.,van Barneveld R.,0-4,0,6,0,4,Away,False
2716,9,0-6,VERLORENER ANWURF Home,111,68,0,96,Engstrom J.,van Barneveld R.,0-4,0,6,0,4,Away,False
2717,10,0-6,VERLORENER ANWURF Home,40,68,71,0,Engstrom J.,van Barneveld R.,0-4,0,6,0,4,Away,False
2718,0,1-0,,416,501,85,0,Van den Bergh D.,Dobey C.,0-6,1,0,0,6,Home,True
2719,1,1-0,,416,444,0,57,Van den Bergh D.,Dobey C.,0-6,1,0,0,6,Home,False
2720,2,1-0,,377,444,39,0,Van den Bergh D.,Dobey C.,0-6,1,0,0,6,Home,False
2721,3,1-0,,377,386,0,58,Van den Bergh D.,Dobey C.,0-6,1,0,0,6,Home,False
2722,4,1-0,,337,386,40,0,Van den Bergh D.,Dobey C.,0-6,1,0,0,6,Home,False
2723,5,1-0,,337,342,0,44,Van den Bergh D.,Dobey C.,0-6,1,0,0,6,Home,False
2724,6,1-0,,254,342,83,0,Van den Bergh D.,Dobey C.,0-6,1,0,0,6,Home,False
2725,7,1-0,,254,298,0,44,Van den Bergh D.,Dobey C.,0-6,1,0,0,6,Home,False
2726,8,1-0,,74,298,180,0,Van den Bergh D.,Dobey C.,0-6,1,0,0,6,Home,False
2727,9,1-0,,74,206,0,92,Van den Bergh D.,Dobey C.,0-6,1,0,0,6,Home,False
2728,10,1-0,,32,206,42,0,Van den Bergh D.,Dobey C.,0-6,1,0,0,6,Home,False
2729,11,1-0,,32,108,0,98,Van den Bergh D.,Dobey C.,6-4,1,0,6,4,Draw,False
